Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
7.0 m, 4.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29671299571481047, 0.4043151897239261, 16.72375537972227, 22.788581649278363, 16489.5234375, 16.228753866566688, 0.5794333333333334, 1228157, 3665549, 1300721, 1000, 7.656598474061974E-4, 1.0066058891520563E-4, 7.936881647344004E-4, 4.869381704001317E-4, 0.004664070687788377, 6.604391385905404E-4, N/A , N/A
7.5 m, 4.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29522771543740894, 0.37576514553732415, 16.640039922737486, 21.179403885066396, 16489.5234375, 16.39600416425001, 0.61435, 1244155, 3713116, 1318538, 1000, 6.960450407024148E-4, 9.25433137542678E-5, 7.195170905469956E-4, 4.4360545684586584E-4, 0.00809297180263004, 0.0015555238861855493, N/A , N/A
8.0 m, 5.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29504038600213084, 0.4011882762450539, 16.629481397508535, 22.612338151792738, 16489.5234375, 16.650001672966678, 0.65095, 1259248, 3758278, 1334997, 1000, 7.780090181438085E-4, 8.83169583439611E-5, 7.241992445134926E-4, 4.344835171751175E-4, 0.006833988829962713, 0.001653263872303493, N/A , N/A
4.5 m, 1.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3004771864576623, 0.3560438730105508, 16.935917995095462, 20.067845772419385, 16489.5234375, 14.881744978833341, 0.38165, 1132227, 3381466, 1197714, 1000, 6.181200579358829E-4, 1.0372732836645575E-4, 7.079121408901927E-4, 4.202277366714513E-4, 0.0051754638497700555, 0.0030524107237380835, N/A , N/A
5.0 m, 1.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29861974122645085, 0.36409843504109385, 16.83122605329771, 20.521828331441075, 16489.5234375, 15.164077214933338, 0.4233, 1152383, 3441100, 1219067, 1000, 6.863122859222937E-4, 1.1034292182774585E-4, 7.438652245451694E-4, 4.115243986985795E-4, 0.00534198576902579, 0.0024686418508541143, N/A , N/A
5.5 m, 2.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29486315142158737, 0.38621066044278407, 16.619491852686963, 21.76814869441765, 16489.5234375, 15.50746403035, 0.4406, 1189000, 3549941, 1258472, 1000, 6.592234470475401E-4, 1.0902208495466911E-4, 7.553419402078975E-4, 4.466948137222383E-4, 0.004441029247367445, 0.0030891757434121066, N/A , N/A
6.0 m, 2.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29887848436401554, 0.3617437585030006, 16.845809698103658, 20.389110739053276, 16489.5234375, 15.69768073598332, 0.4731, 1192940, 3561896, 1263395, 1000, 7.274033910652213E-4, 1.1419373897662746E-4, 8.215406962977574E-4, 4.561521639310887E-4, 0.007352414045602014, 0.006302802579834582, N/A , N/A
6.5 m, 3.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29652460317959894, 0.3915962856539625, 16.713136934558946, 22.071700880871873, 16489.5234375, 15.84885160751663, 0.51365, 1207718, 3605167, 1278844, 1000, 6.444101973288769E-4, 1.0213325662903954E-4, 7.316503572313493E-4, 4.4695906209328876E-4, 0.006295338016018889, 0.0023289218771179974, N/A , N/A
7.0 m, 3.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.2984902380273008, 0.35781582201242756, 16.823926811758728, 20.167718855434643, 16489.5234375, 16.144376344333356, 0.5446833333333333, 1219227, 3639442, 1291723, 1000, 6.830159750192013E-4, 1.161877400343413E-4, 8.237341445461267E-4, 4.536138978122915E-4, 0.004593771400549731, 0.0016927103420448025, N/A , N/A
7.5 m, 4.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29638143915459714, 0.3915766510086168, 16.705067722330682, 22.0705942053623, 16489.5234375, 16.298173425316662, 0.5839833333333333, 1237143, 3692388, 1310456, 1000, 6.316750845287792E-4, 9.675393451381674E-5, 7.243134180958037E-4, 4.444616185250463E-4, 0.0072683987447274044, 0.002598136876953495, N/A , N/A
8.0 m, 4.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29718446056818426, 0.3773432066652942, 16.750328745202822, 21.268348786906106, 16489.5234375, 16.459237420433332, 0.6231166666666667, 1250915, 3733008, 1325538, 1000, 6.855841719611538E-4, 1.0430237042319971E-4, 7.92538215015211E-4, 4.5166709264077916E-4, 0.005494028322817318, 0.0031770987297277393, N/A , N/A
8.5 m, 5.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.2948758627884311, 0.42279460364783394, 16.620208308631614, 23.830144379887948, 16489.5234375, 16.649362673066655, 0.67685, 1262323, 3766847, 1338103, 1000, 6.988274926232313E-4, 9.318356413503181E-5, 7.765484545352265E-4, 4.5171237876664023E-4, 0.004390241961853949, 0.0034486412567755185, N/A , N/A
5.0 m, 1.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3016162099718651, 0.35501471671499246, 17.000117241162826, 20.009839017127277, 16489.5234375, 14.932988052133311, 0.3809166666666667, 1139625, 3403781, 1205771, 1000, 7.529213319980619E-4, 1.0470147648589189E-4, 7.544348666315048E-4, 4.1400886320178457E-4, 0.02810452077919414, 0.0010900063670585792, N/A , N/A
5.5 m, 1.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29845983552490774, 0.38001580470882307, 16.822213223138426, 21.418985518541756, 16489.5234375, 15.06399472028331, 0.41791666666666666, 1152577, 3441603, 1219321, 1000, 7.011947455996549E-4, 1.103366691653709E-4, 7.554366356834584E-4, 4.5717303447289216E-4, 0.019088028300976497, 0.0013001621822289985, N/A , N/A
6.0 m, 2.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.300517003309779, 0.3729443969764437, 16.93816220854215, 21.020416885504, 16489.5234375, 15.612537520233333, 0.45411666666666667, 1188468, 3548067, 1257757, 1000, 7.975552226214792E-4, 1.0582123622099368E-4, 7.870018090595001E-4, 4.881002103723816E-4, 0.028468589777339758, 0.01511058603030923, N/A , N/A
6.5 m, 2.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29717654224302775, 0.3667272542233599, 16.7498824414182, 20.669997537295462, 16489.5234375, 15.612473368116651, 0.4744, 1195444, 3569055, 1266165, 1000, 7.21753915087807E-4, 1.0954224080261488E-4, 7.761252343142408E-4, 4.61520787058316E-4, 0.006386202189028952, 0.0015907712661254916, N/A , N/A
7.0 m, 3.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29759955385729053, 0.39798991359082597, 16.773724817255733, 22.432067535347077, 16489.5234375, 15.844719395316684, 0.5109166666666667, 1213988, 3623768, 1285864, 1000, 7.171295062957015E-4, 9.447981697900086E-5, 7.138956253729258E-4, 4.5534143556631127E-4, 0.005986337116297433, 0.00468405498506314, N/A , N/A
7.5 m, 3.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29665380400009134, 0.3762462807133919, 16.720419133006533, 21.206522302882078, 16489.5234375, 16.164340717883288, 0.5565333333333333, 1225225, 3657062, 1297858, 1000, 6.865095894299659E-4, 9.872506126836733E-5, 7.322259582409666E-4, 4.5116284424061406E-4, 0.0072308183748333605, 0.0018122700436908115, N/A , N/A
8.0 m, 4.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29499024713748845, 0.414054012837622, 16.62665540026741, 23.33749490145145, 16489.5234375, 16.36130396414998, 0.5825333333333333, 1237530, 3693371, 1311474, 1000, 8.600313494466445E-4, 1.0049535683335779E-4, 8.254205596582477E-4, 4.7853586572682696E-4, 0.006366309843442621, 0.00143145890996758, N/A , N/A
8.5 m, 4.5 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29267936864991473, 0.40801237163701237, 16.496406415232755, 22.99696741869784, 16489.5234375, 16.803970268466664, 0.62135, 1264061, 3773999, 1340791, 1000, 7.684203065579055E-4, 9.061696261243604E-5, 7.44852972981302E-4, 4.5693838672075573E-4, 0.008261607896033822, 0.0011838529810461761, N/A , N/A
9.0 m, 5.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.29462630407556395, 0.41014319954339196, 16.606142329294194, 23.117068139519752, 16489.5234375, 16.719219341516656, 0.65365, 1270144, 3789835, 1346410, 1000, 8.125587176493872E-4, 9.343160699443935E-5, 7.862988785664504E-4, 4.7679230196429994E-4, 0.03528046867452581, 0.0018869479731044474, N/A , N/A
