Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.2905967437552044, 0.3633539693305846, 16.379022580382692, 20.47986770750159, 9619.33984375, 18.57767281896667, 0.8987333333333334, 1383392, 4123944, 1466777, 1000, 2.6027405369029732E-5, 8.117749318403043E-6, 2.710033975647938E-5, 1.4733361942776241E-5, 0.003546446055557505, 2.6792479454093164E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.2956499363315145, 0.38084266187574306, 16.663837730892865, 21.465590005683367, 9619.33984375, 16.343085140216694, 0.9023166666666667, 1240583, 3698403, 1316973, 1000, 1.4577860215563425E-4, 2.1966353807385217E-5, 9.478856806230735E-5, 6.017704880226403E-5, 0.005746528916799617, 0.0022272029936685816, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.29987718225779275, 0.34833233033923616, 16.9020997140955, 19.63319695319708, 9619.33984375, 15.264811674299967, 0.8797833333333334, 1152194, 3434868, 1222709, 1000, 8.55238190350455E-4, 0.001831781251831995, 0.005074033670534743, 0.0029149747329814085, 0.0026730927776046224, 0.007155485753757851, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.2936402315516965, 0.3961048449799372, 16.55056392216681, 22.32581864575413, 9619.33984375, 16.167518444433355, 0.8842, 1225053, 3651175, 1294877, 1000, 8.709380769173284E-4, 0.001688902789798264, 0.004867599248796438, 0.00301975915821671, 0.0021811000340882206, 0.007101366645209282, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.2961167916571576, 0.3527525650578443, 16.690151287685232, 19.882336442274294, 9619.33984375, 17.29301097470001, 0.8881666666666667, 1297356, 3871299, 1375129, 1000, 8.04076381477028E-4, 4.682119049526945E-4, 0.003961699593409325, 0.002684197041996781, 0.011901190554617544, 0.009121444410709492, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.3070488849987499, 0.4003693492625684, 17.30632131553533, 22.566180636865063, 9619.33984375, 78.09023233338328, 2.071083333333333, 5404474, 16140859, 5798220, 1000, 1.0467337939884393E-4, 2.759860036752943E-5, 4.1535561457426464E-5, 3.375986109776672E-5, 0.014530554083443958, 0.0049734071503652715, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.30832905377319486, 0.38910629990205164, 17.3784759893709, 21.931356800176548, 9628.12109375, 50.47854856371667, 1.39855, 3551025, 10591305, 3801512, 1000, 0.002287696624728273, 2.555133360588207E-4, 5.992959137388736E-4, 6.812740337663094E-4, 0.016341618265719386, 0.0323159188438981, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.30273476034867614, 0.3909631024800349, 17.06316255145204, 22.036012519848754, 9628.12109375, 36.74855622524999, 1.0207833333333334, 2652637, 7905439, 2839733, 1000, 7.19829880749935E-5, 1.0883048026847951E-5, 2.4644160989648302E-5, 1.8518566054860545E-5, 0.0037370584504817415, 8.646945987862734E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.30532193003299424, 0.39764102514223726, 17.208984249696616, 22.412402993674572, 9535.78125, 27.339971414466692, 0.8429, 2025399, 6031688, 2163341, 1000, 1.4141098322120056E-5, 9.7407813166251E-7, 4.9234436790042E-6, 2.398048594098518E-6, 4.0378143486953185E-4, 5.080340273045169E-5, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.30824539544441115, 0.4085760303969578, 17.37376072092543, 23.028737146869855, 9535.78125, 20.963470098566695, 0.6749, 1575593, 4689306, 1683432, 1000, 6.562127357823426E-5, 3.500149923998367E-5, 6.201930630857061E-5, 5.561163523229056E-5, 0.0022208457157676465, 5.395639401720893E-4, N/A , N/A
