Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.3117712410549291, 0.4005675643799762, 17.57248939256624, 22.577352716227832, 10958.4921875, 119.97615163854995, 2.1710333333333334, 7877606, 23562272, 8305292, 1000, 3.4921741822076084E-4, 2.1129328167952209E-4, 4.624405773915024E-4, 6.460975018629346E-4, 0.008939617090308149, 0.014758873046854984, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.31750363474320653, 0.3720706080200026, 17.895586631876782, 20.971167162802033, 9230.19921875, 77.1142669716166, 1.5708, 5250205, 15696361, 5559918, 1000, 3.002624254040639E-4, 1.0052736907828997E-4, 3.41554858993808E-4, 4.5506652287259695E-4, 0.013567685669115937, 0.014312057020033651, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.32225890077160424, 0.36551162439491325, 18.16360962707064, 20.60148049834926, 8953.515625, 56.44227564585, 1.2423166666666667, 3929784, 11742967, 4168709, 1000, 4.299448310199945E-4, 7.949244723345045E-5, 6.271994746579369E-4, 5.616710259135417E-4, 0.009027606254604529, 0.010096976623231552, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.32119640430829927, 0.4367667429850257, 18.103723706329873, 24.61766175789717, 8888.14453125, 42.017567012916594, 1.0429333333333333, 3004866, 8975792, 3197109, 1000, 4.931659572044078E-4, 4.987036216241147E-4, 0.0011647531065488246, 0.0018073040895916093, 0.005606010659935034, 0.0067052016157779105, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.3195475470019127, 0.38480445775707073, 18.010788490662474, 21.688890319928447, 8689.359375, 33.0519553351667, 0.8569, 2364723, 7064166, 2527193, 1000, 5.588854830090447E-4, 5.131569863633787E-4, 0.0013058901025577456, 0.001728735930512443, 0.017441392206032247, 0.007168280672489234, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.31486209194683706, 0.33889627598646654, 17.746700279780455, 19.101348779963846, 9014.40625, 83.28161371816654, 1.2439333333333333, 5660957, 16940772, 5928510, 1000, 2.717587360133398E-4, 4.5837813223829004E-4, 8.72174425072054E-4, 0.0015300344864186207, 0.006593553551422175, 0.005356400294299323, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.31798395004446883, 0.41332337786367546, 17.922658838755, 23.29631382494782, 8737.92578125, 66.4742019893666, 1.09615, 4463948, 13355785, 4691831, 1000, 2.703220849207858E-4, 4.1241871329370536E-4, 8.110842835764737E-4, 0.0014517659906428078, 0.01282121685073049, 0.009811397529390257, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.31337448343842966, 0.40278411065201375, 17.662853595763586, 22.702284816192275, 8790.17578125, 55.5779408451666, 0.9589833333333333, 3813338, 11408231, 4015380, 1000, 1.9403272197085014E-4, 3.0591519315217267E-4, 7.419497931730056E-4, 0.0010943996172604218, 0.00636066524535242, 0.0032144422990462926, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.31212392737706457, 0.35068152065032426, 17.59236799533171, 19.76560532313856, 8744.6328125, 45.854098868750015, 0.8631333333333333, 3186272, 9532701, 3367868, 1000, 1.9294997205330087E-4, 1.8169234489683994E-4, 6.130231499856062E-4, 7.319213904390358E-4, 0.004216762740747703, 0.00242748569836533, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.32199941464941617, 0.3911144899675024, 18.148984105119872, 22.044545234440033, 8708.83984375, 41.379517775983345, 0.8568, 2870451, 8585236, 3035162, 1000, 2.167384825839486E-4, 1.5320402475529096E-4, 5.760098662010063E-4, 6.232818372956039E-4, 0.009096369365800569, 0.015094919427566328, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.316442264796342, 0.4056839141630545, 17.835764205440793, 22.865727622096593, 8663.58984375, 36.639294886000016, 0.82775, 2440284, 7298549, 2590318, 1000, 2.3181032769400948E-4, 1.4681209093006243E-4, 5.829068664699547E-4, 6.262924100073692E-4, 0.018537917165086834, 0.007389086371441642, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3179066341546348, 0.42529313520273165, 17.918301051778283, 23.970970131156317, 8663.59375, 31.891098259783394, 0.71555, 2213238, 6619713, 2351737, 1000, 2.631034308475013E-4, 1.325197898672724E-4, 6.931241537142294E-4, 6.396685679142383E-4, 0.0075570120788482666, 0.01198578274374992, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.31597028288521056, 0.35784689328204644, 17.80916169682333, 20.169470138054375, 8532.33984375, 28.90271963668335, 0.6805, 2061620, 6167048, 2191845, 1000, 2.3851740281619662E-4, 1.2207895413870703E-4, 5.285921561596163E-4, 5.415052352045828E-4, 0.010306056479022791, 0.00523501764436359, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.3215912601555747, 0.43524113654698726, 18.1259791272095, 24.53167338110222, 8532.33984375, 25.724307471233317, 0.6696166666666666, 1822162, 5449350, 1941134, 1000, 2.6407938978915274E-4, 0.0017625795428387312, 0.004861397148593759, 0.00408900345003269, 0.00276499428233019, 0.009784339275298782, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.3104606617110187, 0.3985325592619272, 17.498620675422686, 22.462652894237408, 9007.91796875, 86.38585342588327, 1.10285, 5752709, 17225789, 6005047, 1000, 1.0511999656347141E-4, 0.001846422028668272, 0.005556762263117213, 0.0034021736191716997, 0.0015768887572531626, 0.0037944828180206326, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.30818031556015313, 0.3484418687230314, 17.370092596912695, 19.63937090971984, 8650.09765625, 78.3080259783667, 1.0462833333333332, 5208502, 15595441, 5442911, 1000, 1.5799562402673154E-4, 6.120150396146444E-4, 0.005193196136283033, 0.004833244390778488, 0.007737640956292388, 0.0017596437705077606, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.2669926786237509, 0.4694515338499217, 15.048617047337292, 26.459887932537956, 9757.53125, 19.308388446266683, 2.3434166666666667, 6548600, 19572060, 7003993, 194, 0.011371905174811223, 0.007976576033812235, 0.009368684252540867, 0.011793349091488431, 1.5714515467002751E12, 3.461408097916456E16, A floating point error has occurred. The following error has been logged:  A non-finite residual (Tke) was added by star.keturb.KeTurbSolver. Typical causes are overflow/ underflow/ or a division by zero.Please check your usage and inputs.Command: RunSimulation   command: CommandComplete   error: Server Error , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.31022003254500813, 0.398622989021549, 17.485057995770273, 22.467749823596094, 11176.234375, 120.46270088865002, 2.1024166666666666, 7884213, 23581632, 8311620, 1000, 3.569579725811063E-4, 2.2309099300512803E-4, 5.006405298064245E-4, 7.28881254821678E-4, 0.008967106392690782, 0.02031559105496472, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.31691012772105476, 0.37669330371876375, 17.86213455394975, 21.231718042532567, 9032.4296875, 75.39411617841652, 1.4265, 5238802, 15661866, 5547568, 1000, 3.0214356259672143E-4, 1.0199283301807825E-4, 3.500707167864517E-4, 4.615712758555703E-4, 0.012764626907226163, 0.014669610716754825, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.3154331568663818, 0.3863730422335799, 17.778887444341276, 21.777301085403582, 9015.24609375, 56.18131540156673, 1.2027666666666668, 3904726, 11668060, 4142616, 1000, 4.582680006935751E-4, 7.559731923098751E-5, 6.261082251632206E-4, 5.174989054985841E-4, 0.007652365485433743, 0.008641855704640131, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.32165323220516434, 0.3717880078409977, 18.129472083071512, 20.955238853856354, 9036.71875, 42.3803171172333, 0.9637833333333333, 3008716, 8987295, 3201272, 1000, 4.993564655539585E-4, 5.243030543656207E-4, 0.0012140499603210137, 0.0017878098074268383, 0.010933370850804864, 0.006604090427118492, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.3206675337768518, 0.35455420136747157, 18.073914761244193, 19.983882803103032, 9036.71875, 32.5665859463667, 0.82245, 2360660, 7051446, 2522231, 1000, 5.409460272589243E-4, 5.526378486453533E-4, 0.0013127750421936997, 0.0017789298299983676, 0.028904359535245155, 0.01350799096312566, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.3257901722544928, 0.3702295596417991, 18.362644119364937, 20.867399403506102, 9088.2578125, 84.20260907001675, 1.14115, 5663237, 16947103, 5930519, 1000, 3.750038959228951E-4, 5.39257413488514E-4, 0.001047301591552653, 0.0017180670802292078, 0.006223715616392057, 0.009716236101592984, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.31863713434980934, 0.41248630482774934, 17.959474531691107, 23.24913353662218, 8603.4375, 66.05415643975006, 1.0120333333333333, 4471913, 13379997, 4700695, 1000, 2.1478103225983889E-4, 3.075246869979348E-4, 7.021607597003083E-4, 0.0011465893138992208, 0.012198151385655744, 0.014285682134850704, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.320235820525606, 0.35434937298528574, 18.049581931498647, 19.972337977605093, 8682.14453125, 55.35808560636675, 0.9150666666666667, 3805121, 11383309, 4006726, 1000, 1.8306761491184388E-4, 2.1709911676505748E-4, 6.194990940225062E-4, 8.621956481818007E-4, 0.005681807342149345, 0.0041583776836141735, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.3156639022406261, 0.33580545328521644, 17.791893039814333, 18.927139481671155, 8738.23046875, 45.65450137726667, 0.82065, 3195535, 9560363, 3377826, 1000, 1.9847420449683057E-4, 1.958366215260056E-4, 6.385685636518063E-4, 8.086882711924436E-4, 0.004190597345511168, 0.0024756687066065488, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.3181504888517623, 0.36875257406543716, 17.932045533354263, 20.784151464133075, 8719.90625, 40.674210427349976, 0.75645, 2876628, 8604166, 3042117, 1000, 2.1133351245903416E-4, 1.4209286780129506E-4, 5.391366658302055E-4, 5.464123326017333E-4, 0.008028810797765205, 0.004812311158598099, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.3212204994438284, 0.37150597505240723, 18.105081790263675, 20.939342524967607, 8719.90625, 34.03382566611659, 0.68645, 2445612, 7314321, 2596151, 1000, 2.1879728834919203E-4, 1.5368048238820602E-4, 5.282403630263471E-4, 6.387652704662073E-4, 0.018983094293324863, 0.00745433565810073, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3188551119146179, 0.40919164298942756, 17.971760489922712, 23.063435170056668, 8719.90625, 30.82076128736674, 0.6486333333333333, 2226209, 6658639, 2365545, 1000, 2.590798392425383E-4, 1.3307345657428063E-4, 6.40941586828347E-4, 6.258809993240191E-4, 0.00809447881228309, 0.007650737007165258, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.3151147742303159, 0.36093058296976743, 17.76094231419998, 20.34327739540142, 8719.90625, 28.332799286249966, 0.6308, 2059836, 6161646, 2189521, 1000, 2.4335643709700276E-4, 1.2210304144652986E-4, 5.440470972477206E-4, 5.307744711992768E-4, 0.013183729042464919, 0.002258256498929469, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.32279221721127005, 0.3832792155282036, 18.19366915869132, 21.602922471203293, 8541.10546875, 24.906949795050004, 0.6028, 1829189, 5468205, 1946198, 1000, 2.5703410247968035E-4, 0.0018651677455878814, 0.005105523154243952, 0.004129065407529759, 0.004040090647987677, 0.0050967603789255096, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.3102005156922079, 0.3543053456063555, 17.483957959449903, 19.96985644452136, 8936.171875, 86.49897392621664, 1.0046833333333334, 5758449, 17242444, 6010543, 1000, 1.2051605060634112E-4, 0.002005766216384109, 0.006046520093445923, 0.003492410445866546, 0.0025385854039525267, 0.003431258374566375, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3072844853288335, 0.36312271052917133, 17.319600552860976, 20.46683317352398, 8766.03125, 78.52982954464987, 1.0191, 5214409, 15612479, 5448447, 1000, 1.1256227393114626E-4, 4.8245516589406895E-4, 0.004337666442233195, 0.003846774885880347, 0.004354066371731492, 0.001922866721055692, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.31568098345354795, 0.42392100654049975, 17.792855795172606, 23.893632284725324, 9756.72265625, 96.6506830663168, 2.3025333333333333, 6554636, 19590323, 7010467, 1000, 9.324213772854157E-4, 3.1681244878810474E-4, 7.332822401594083E-4, 9.868551755898827E-4, 0.018886148209823216, 0.05831986248914745, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.31260014674477365, 0.38276591245676056, 17.619209341439475, 21.5739909612039, 11111.83984375, 121.44949030546685, 2.1106333333333334, 7883993, 23581265, 8311895, 1000, 3.386605163148629E-4, 2.1730135609979729E-4, 4.481506508264759E-4, 6.994423680482895E-4, 0.00934801565591011, 0.020372911583059726, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.31170695485948585, 0.3734302181964392, 17.568866003559314, 21.047799424721433, 9021.3515625, 79.63177960938334, 1.5826833333333334, 5244608, 15679430, 5553628, 1000, 3.208470118047171E-4, 9.828613931903618E-5, 3.3591337674802456E-4, 4.1322930574104266E-4, 0.011596011437509135, 0.012072039208498097, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.31981843702496987, 0.43119259216605443, 18.02605677532086, 24.303483625855545, 8757.8515625, 56.3478998440332, 1.2046833333333333, 3929935, 11743330, 4168731, 1000, 4.055100643830654E-4, 7.054542504412684E-5, 5.920983037897318E-4, 5.188753610354549E-4, 0.010763383259401597, 0.008714649841093105, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.3205167478685721, 0.3772465355782539, 18.065415953705603, 21.26290007506907, 8815.015625, 42.473874744500016, 0.99165, 3007303, 8983206, 3199916, 1000, 5.144422212600853E-4, 5.474583427236059E-4, 0.0012992271994933427, 0.001853929002792189, 0.008249393316322113, 0.007854239575725, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.3201515280630085, 0.42513365962028393, 18.044830921110854, 23.961981543974723, 8870.8984375, 32.67564909285001, 0.8176166666666667, 2355478, 7036022, 2516746, 1000, 5.454591926291841E-4, 4.908514165663578E-4, 0.0012364116159634527, 0.0017593665535905003, 0.01357351838543018, 0.005063066119655779, N/A , N/A
