Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.304040709489271,0.352446346988253,17.136770294561,19.8650769485458,16361.5234375,207.111283646483,3.8524,13014796,38960205,13676637,1000,0.000304601916780889,0.000326774834320314,0.000501822614124383,0.00075483292674091,0.00812151081415614,0.0366270104800718, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.313417689472484,0.326281414009889,17.6652888350517,18.3903321784261,11396.95703125,126.284446377667,2.7641,8266619,24737297,8724586,1000,0.000476937258809199,0.000247310858055205,0.000552182065942451,0.000758086345384852,0.0110691603959074,0.0264076787958658, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm,0.301992771050807,0.370620088022458,17.0213415065664,20.8894109136229,9744.81640625,98.6180431646502,2.32891666666667,6553124,19590450,6924066,1000,0.000388536289390742,0.000166234851758304,0.000438349071616922,0.000595776682124792,0.0115845712289034,0.0118578354959481, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm,0.308863767125802,0.386465212793768,17.4086142557644,21.7824961322133,16296.26953125,206.436009107517,3.02196666666667,13124315,39343312,13639476,1000,0.000177065222086059,6.84291002614126E-05,0.000466944817487477,0.000394135368525712,0.00337000627193074,0.00561002350349784, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm,0.289318662579854,0.369913578362455,16.3069855707448,20.8495896220114,12970.7578125,145.658634584417,2.46978333333333,9471108,28364004,9869901,1000,0.000254305387034632,0.00058130998862477,0.000944607723545891,0.00140698602669027,0.00296494393658743,0.00347659523869382, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm,0.304437970532233,0.379035589798916,17.1591612804643,21.3637372664949,10879.5078125,108.010823200983,2.07763333333333,7069047,21184932,7408713,1000,0.000233131133762898,0.000534760566912641,0.000976730753497889,0.0013384260758984,0.0052490723475045,0.00346340489464041, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm,0.31092863278913,0.339125813436141,17.5249971198257,19.1142862926926,10542.01953125,92.3518833183001,1.91056666666667,6043941,18096832,6340525,1000,0.000287211639844495,0.000500435848309807,0.000891350448237399,0.0013013959569991,0.00511090898520025,0.0109962873377655, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm,0.299490492951863,0.391580090108044,16.8803045873106,22.0707880447235,10461.109375,80.3884717475167,1.74916666666667,5352930,16028359,5636548,1000,0.000288199855429043,0.000442095055541458,0.000856794004454173,0.00147083743200997,0.0130677066414689,0.00930448725690726, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm,0.299023537304425,0.351139128166108,16.8539853760401,19.7913976418587,10161.0078125,76.4350957369167,1.69851666666667,5116259,15302034,5379417,1000,0.000218607481087794,0.000366944377496829,0.000770235008108592,0.00123081369365347,0.00642000268755777,0.00328421310272866, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm,0.297877191357555,0.378701048424247,16.7893734127191,21.3448813747909,10143.82421875,63.03924642515,1.58053333333333,4257169,12732294,4488560,1000,0.000273698221217702,0.000344926565018508,0.000842963576157623,0.00124197163096966,0.0036389567729476,0.00361163507999336, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm,0.29102701013112,0.368570805741498,16.4032738593049,20.7739063820867,15406.37890625,190.805454596666,2.47573333333333,12058116,36164795,12497788,1000,0.000112195076888142,0.000162769386203496,0.000449977140709804,0.000483467372482115,0.00757252962232559,0.0015306341335242, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm,0.294988272099769,0.355948243293602,16.6265440804123,20.0624557557488,13403.05859375,154.548466005416,2.2618,9898885,29692214,10295181,1000,8.9601586920719E-05,0.000152470556511302,0.000379203323035316,0.000412549572344674,0.00857244396534071,0.00302513896900972, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm,0.294125612889301,0.366210184730576,16.577921668114,20.6408537389566,12097.77734375,134.675332220533,2.03718333333333,8669043,25976562,9013303,1000,0.000108319690501378,0.000152924410527049,0.000462005699269454,0.000522664244979623,0.00303125752786775,0.00219162147834336, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 30.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm,0.317404955658044,0.393160549250837,17.8900247424241,22.159868106849,10995.0546875,113.653162419867,1.9309,7410220,22222786,7732545,1000,9.97361653739695E-05,0.000140329497199056,0.000472952515592896,0.000457078881894882,0.00640007029427511,0.00119648747739222, N/A , N/A
