Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm,0.292809380545968,0.380756108503278,16.5037343286624,21.4607115627122,4865.51953125,29.1060278272333,1.0979,2089514,6232359,2212292,1000,6.85470618147147E-06,2.59631411007114E-06,8.12807716906445E-06,5.27182125938911E-06,0.000481113063922575,3.62121784306478E-05, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm,0.289251088087476,0.365780864150231,16.303176842119,20.6166557682952,4746.1484375,24.9708190348167,1.04653333333333,1811409,5404143,1923511,1000,1.6599194332305E-05,6.17330432807471E-06,2.05894262177047E-05,1.27253968920063E-05,0.00267900354794368,0.000140636213979497, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm,0.290574206249624,0.369371575695183,16.3777522897799,20.8190405050077,4892.1875,22.5728999043833,0.982066666666667,1640769,4894981,1743536,1000,3.92466171369114E-05,1.13478555648857E-05,4.78529575662841E-05,3.45590064488154E-05,0.00227863407469885,0.000284344934391105, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm,0.294912415359993,0.395099116011563,16.6222685361044,22.2691323344422,4891.234375,20.6216193650333,0.986,1494850,4460426,1589977,1000,0.000289366789083474,6.41524420404574E-05,0.000309435024598117,0.000211574650156846,0.00602096920278706,0.000989933512556973, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm,0.297887981814127,0.402413398362002,16.789981599616,22.6813902084604,4891.234375,19.1596985160333,0.944833333333333,1392837,4156573,1482210,1000,0.000531193362645772,0.00196038983939938,0.00594988437586084,0.00371571436124245,0.00218729644221764,0.00467766641837696, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm,0.294029277649768,0.401639373825495,16.5724918857867,22.6377635483768,4944.75390625,19.7657726786,0.934383333333333,1458725,4351086,1545826,1000,0.000452534256167732,0.00156880234833298,0.00498031564327278,0.00307539491882414,0.00217793386153109,0.00520168782049394, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm,0.293579377032013,0.390395196463924,16.5471339540979,22.0040034018483,4861.28515625,21.6311119052333,0.925533333333333,1500087,4478340,1593317,1000,0.000445983198442085,0.000393869303515809,0.00410495266451983,0.00266266597178401,0.0194050479239176,0.0017285421110078, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.307057985109847,0.40753533990456,17.3068342288021,22.9700802849453,9976.3828125,77.56000461285,2.03226666666667,5418623,16183357,5812712,1000,0.000106592524234413,2.40067035933732E-05,3.8751038779987E-05,3.28429284964579E-05,0.01710290980018,0.00454046133335635, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.30826634444599,0.401106746268214,17.3749414780305,22.6077428445144,9966.14453125,50.5200901861667,1.41756666666667,3551718,10593420,3802294,1000,0.00213847217240764,0.000250878152626512,0.000610072302153019,0.000670038784733681,0.0134300114676119,0.0249602365740991, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm,0.301057791438558,0.38231481961626,16.9686428700183,21.5485658317791,9966.14453125,42.2219580721499,1.08241666666667,3017306,8999008,3230607,1000,5.30546698706784E-05,9.56961332554449E-06,2.05040506020205E-05,1.59925399402215E-05,0.00622001889492553,0.000609652189175997, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm,0.304734884540818,0.3943312982539,17.1758963656143,22.2258555095615,9792.7734375,31.8426077213666,0.900716666666667,2313576,6895014,2472695,1000,1.91062388979574E-05,1.76188687538776E-06,9.23102029032871E-06,4.39806830409872E-06,0.00114295033434467,0.000109247093757551, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm,0.307673339946078,0.407222242988124,17.3415177239691,22.9524330759715,9792.7734375,24.5707324127667,0.74205,1822034,5428718,1949978,1000,6.20808191740235E-05,3.72535995800737E-05,6.89749914225841E-05,6.32118348850379E-05,0.000906767749185368,0.000139685888547493, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm,0.310720556334035,0.389963053994616,17.5132692218719,21.9796463799103,9792.7734375,19.2782602166833,0.618883333333333,1437925,4284622,1545917,1000,7.43435640971862E-05,3.58492912730161E-05,7.58083849224056E-05,8.34374427846031E-05,0.00609529610855035,0.000848917974202761, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm,0.311475435976729,0.396689350269142,17.5558168105111,22.3587633553421,4919.7578125,18.7010033634333,0.637083333333333,1309867,3896222,1398521,1000,0.00128696777799433,0.000368749861104144,0.00087501752824862,0.00113810656037843,0.00765438897420065,0.00704333028256002, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm,0.306572333541998,0.3902870073687,17.2794612517577,21.9979054958266,4920.1328125,17.4892920046166,0.581233333333333,1293375,3849574,1380830,1000,0.000238574477861841,6.36738516009536E-05,0.000153815911701845,0.000190729488860619,0.00447633440186434,0.00312244360405742, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm,0.302386372513922,0.389943322612451,17.0435262260809,21.9785342519841,4894.375,21.41654955215,0.561633333333333,1576297,4698481,1681713,1000,3.24907945724821E-05,1.85038341981326E-05,3.62736937937016E-05,3.04071214463551E-05,0.00278597858216848,0.000241609317575046, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm,0.301372527099428,0.366167078602759,16.9863824442119,20.6384241307244,4873.7421875,18.5836303505667,0.523816666666667,1376674,4104523,1471246,1000,0.000166853930283665,6.01105458587094E-05,0.000172010573133839,0.000186522720863203,0.00163605721677092,0.00100254342282943, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm,0.304982288107727,0.395403106471324,17.1898408735826,22.2862662724908,4923.8671875,16.6175931888833,0.5042,1238209,3689005,1321800,1000,1.3921392391462E-05,4.88888083065244E-06,1.22192998864877E-05,7.35027583885224E-06,0.000761092565477939,7.17970948337883E-05, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm,0.305374998154254,0.375197476498184,17.2119753498211,21.1474081238954,4923.8671875,14.5292848031,0.47225,1089157,3246602,1167087,1000,6.04720775187441E-06,2.2251433831952E-06,5.90222196863779E-06,3.64928430172024E-06,0.000799736800515746,4.68257276229167E-05, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm,0.309094274829561,0.407612903703645,17.4216064553192,22.9744520449321,4923.8671875,13.5606626034167,0.45785,1014251,3024114,1087315,1000,2.26340831642933E-05,7.21775551905114E-06,2.24393503080134E-05,1.34926944539517E-05,0.00303473406530911,0.00019230742082196, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm,0.307156672710653,0.385930834855949,17.3123965982255,21.7523767709401,4923.8671875,12.6428171661166,0.42425,955742,2850841,1025092,1000,2.91569359396205E-05,7.97866098569732E-06,2.98969968215463E-05,1.50637590272269E-05,0.00472824889673758,0.00011115623607737, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm,0.309532248030289,0.393081556855636,17.446292117146,22.1554158263177,4923.8671875,11.9343992841833,0.412266666666667,904975,2697827,969424,1000,1.61894321221374E-05,6.76906458568904E-05,0.000135906620397282,6.84423587547711E-05,0.000425541028231306,0.000283469792335401, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm,0.311443509906321,0.358676704640104,17.5540173484064,20.2162411334739,4923.8671875,11.6987884581667,0.40385,886427,2638795,945191,1000,0.000443742616948255,0.00123776680714079,0.0038056929005715,0.00225651002717176,0.00205963425822739,0.00574852404773307, N/A , N/A
