Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 85.0 mm, 20.0 mm,0.30722671616012,0.38832822779695,17.3163444856849,21.8875020053363,16476.0234375,7.92968259511665,0.354383333333333,619966,1844968,664204,1000,3.71333993257224E-05,5.4558524952401E-06,1.84344247169708E-05,1.10437722905425E-05,0.0016096643571231,7.20516793001931E-05, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 90.0 mm, 20.0 mm,0.310601915121559,0.394429718191466,17.5065821989102,22.2314027925728,16476.0234375,7.83065246445001,0.344683333333333,610510,1817915,656565,1000,4.00944176202184E-05,8.34300013229684E-06,2.91631987144662E-05,1.73314235468771E-05,0.000531311066473033,0.000156041876141406, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 95.0 mm, 20.0 mm,0.310603605853411,0.401771830480021,17.5066774943179,22.6452292567235,16476.0234375,7.98921542163333,0.34725,624389,1853790,664073,1000,0.000813115774296326,0.000107005915220554,0.000789883807203854,0.000462773250458186,0.00283864025029501,0.00620648542391884, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm,0.311086090006603,0.393565116208267,17.5338719450805,22.182670878984,16476.0234375,7.95214984674999,0.336983333333333,620243,1840781,658162,1000,0.000910910321737046,0.000101454325382873,0.000757297158200328,0.000437556948477232,0.0110566292530054,0.00585154843097759, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.308323491751157,0.377961041245504,17.3781624948583,21.3031720488926,16476.0234375,78.83982714305,1.96935,5364354,16021479,5756989,1000,0.00012205501441775,2.84842753124402E-05,4.44164162544147E-05,3.88474982616248E-05,0.0146562243111853,0.00407998046554474, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.311006254134619,0.402667961913693,17.5293721233238,22.6957382775661,16476.0234375,49.9549377985333,1.3654,3514272,10480225,3761529,1000,0.00220145449813686,0.000250243298399173,0.00059648573729689,0.000669105330722447,0.0140916346060518,0.0303877251387146, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 30.0 mm, 20.0 mm,0.319146044978852,0.361100011621119,17.9881584686712,20.3528269714579,16476.0234375,33.4700734931667,0.9635,2407272,7173982,2583820,1000,8.49372163378638E-05,1.15197845167589E-05,2.54602953156318E-05,1.99108324107868E-05,0.00457447359319131,0.00103986863427673, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 35.0 mm, 20.0 mm,0.323623964921236,0.346701371406348,18.2405492935018,19.5412705508422,16476.0234375,25.7189422323166,0.750916666666667,1906600,5677553,2039361,1000,0.00332091131471544,0.000152791421081021,0.00097700478853136,0.000632707630878865,0.0150384377840886,0.0202061818924221, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 40.0 mm, 20.0 mm,0.308570471640795,0.367863944315389,17.3920831229321,20.7340652637388,16476.0234375,20.4489946543,0.621166666666667,1534028,4565513,1640686,1000,8.2892063893306E-05,4.49553683822554E-05,7.5481096249444E-05,7.19104643582978E-05,0.00168720998553887,0.00038265825867597, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 45.0 mm, 20.0 mm,0.309361919732465,0.361349712232494,17.4366918339491,20.3669009486787,16476.0234375,15.8137842285833,0.509166666666667,1212813,3608298,1301915,1000,2.49837670468955E-05,1.49469425832454E-05,2.24935890560369E-05,1.86220435519211E-05,0.00224802977003252,0.000271222596640632, N/A , N/A
