Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.30704888499875,0.400369349262568,17.3063213155353,22.5661806368651,16603.43359375,77.5271106174166,2.06928333333333,5404474,16140859,5798220,1000,0.000104673379398844,2.75986003675294E-05,4.15355614574265E-05,3.37598610977667E-05,0.014530554083444,0.00497340715036527, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.311788992654541,0.359727664316012,17.5734899332025,20.2754768015695,16603.43359375,49.9001934207833,1.3912,3551027,10591298,3801503,1000,0.00219479158655281,0.000237675809213587,0.000583358957121079,0.00063321199320745,0.0187350996321609,0.0341210842064388, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.3028001151050989, 0.3895426012398365, 17.06684616819651, 21.955948230111662, 16603.43359375, 36.27168342638336, 1.0715166666666667, 2652637, 7905439, 2839733, 1000, 7.45471964476648E-5, 1.053089092055018E-5, 2.288377147946473E-5, 1.7904342545734355E-5, 0.008697028615111707, 8.971471922074176E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.30529387481065245, 0.397836711867324, 17.207402961777504, 22.423432564231554, 16603.43359375, 27.199724663666736, 0.8293666666666667, 2025399, 6031688, 2163341, 1000, 1.7013889964840207E-5, 1.277485235018961E-6, 6.268539056800414E-6, 3.025176589089269E-6, 3.6429735150507973E-4, 9.578969026799687E-5, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.30824539544441115, 0.4085760303969578, 17.37376072092543, 23.028737146869855, 16603.43359375, 20.675152998533385, 0.6697333333333333, 1575593, 4689306, 1683432, 1000, 6.562127357823426E-5, 3.500149923998367E-5, 6.201930630857061E-5, 5.561163523229056E-5, 0.0022208457157676465, 5.395639401720893E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.30999820147873225, 0.3881931499216885, 17.47255484106657, 21.879888556058013, 16603.43359375, 15.512901850016673, 0.5728, 1205923, 3588766, 1295794, 1000, 8.135125940085868E-5, 3.195336832174655E-5, 6.0791158154719967E-5, 5.961014459063437E-5, 0.004248573580578621, 5.609310488097148E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.3104472605451746, 0.4030095454039996, 17.49786534005613, 22.71499108690083, 16603.43359375, 14.170851638300004, 0.5137333333333334, 1107617, 3289604, 1179916, 1000, 0.0019534181784463577, 4.202044944528816E-4, 9.97199813357886E-4, 0.0012128501202859922, 0.007408658377104461, 0.006239161060084947, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.3101537739064464, 0.3702626578150668, 17.481323433148805, 20.869264929321414, 16603.43359375, 14.269388436400002, 0.48823333333333335, 1111894, 3305700, 1184895, 1000, 0.0011484029311239735, 2.7666046576062535E-4, 6.268951327028406E-4, 7.736805088152772E-4, 0.020504293006517245, 0.00833564322759291, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.3031889099574478, 0.38738050847861427, 17.088759970751447, 21.834085315547238, 16603.55859375, 14.922870829966664, 0.4929, 1157319, 3442067, 1233177, 1000, 3.4056941472883676E-5, 1.8885242363702613E-5, 3.757642365022509E-5, 3.059850703783378E-5, 0.0035386381330404382, 2.692675328788069E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.302430747990481, 0.36111341873123226, 17.04602737913301, 20.353582641863706, 16603.55859375, 12.666917855033303, 0.4453, 989017, 2942248, 1056446, 1000, 2.2271946466882067E-4, 6.183538067072015E-5, 1.556757033318045E-4, 1.711712377468056E-4, 0.0017816459985549754, 8.070324061493774E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.306235567137773, 0.3961389240052457, 17.260479949806914, 22.327739455732356, 16603.55859375, 11.491980587999977, 0.4196166666666667, 905771, 2692911, 965412, 1000, 6.741663927483642E-6, 1.4554158155347088E-6, 3.6168008902391156E-6, 2.5955333240933347E-6, 2.141017141577343E-4, 2.8991551838515436E-5, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.3060624375681111, 0.37591282767397566, 17.25072177738495, 21.187727753461054, 16603.55859375, 10.18465019643333, 0.38821666666666665, 796395, 2369337, 852723, 1000, 1.7129452130311893E-5, 6.273212062721267E-6, 1.425252707000839E-5, 8.415060472088191E-6, 0.004184817225966681, 1.8185825537933613E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3095143763647013, 0.408332954436074, 17.445284809182304, 23.015036557521828, 16603.55859375, 9.463115210083325, 0.36911666666666665, 746084, 2220454, 798816, 1000, 3.401341478104371E-5, 9.36798125309815E-6, 3.008772341862355E-5, 1.815559510155337E-5, 0.0032084895579707075, 2.9711772700334387E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.30732789949413525, 0.38932321731910785, 17.322047523135303, 21.943583004868756, 16603.55859375, 8.835868418866662, 0.3593166666666667, 693169, 2063860, 743334, 1000, 1.7916547344495285E-5, 4.1443268575976755E-6, 1.417124495731852E-5, 7.681313208696261E-6, 0.001545370707915298, 2.6758156273174534E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.31055094011037426, 0.3923795788162587, 17.50370907360106, 22.115849952284442, 16603.55859375, 7.982384886116656, 0.3439333333333333, 635938, 1894121, 683529, 1000, 3.8821900341767516E-5, 8.08613961087805E-6, 2.9573173264680848E-5, 1.7549725623156343E-5, 5.368328992172627E-4, 1.0985977676404617E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.31046311412084276, 0.3950003227866321, 17.498758901596055, 22.26356401168322, 16603.55859375, 8.19824408813333, 0.3490666666666667, 652804, 1938932, 694247, 1000, 7.745611523679931E-4, 1.0585263760610187E-4, 7.653769659313414E-4, 4.604012186586192E-4, 0.00227021993908932, 0.0021277265463149997, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.308621512258794, 0.3970434169936519, 17.394959946064812, 22.378719762288657, 16603.55859375, 8.098993298450003, 0.3334, 650560, 1931694, 690471, 1000, 0.0010279285673370764, 1.1518023795870937E-4, 8.982514324486344E-4, 5.723357238075594E-4, 0.009973635905422678, 0.004171697663266189, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.3103093365473905, 0.3654405406058323, 17.490091473615337, 20.597473973804593, 16603.55859375, 76.42119936209994, 1.95495, 5366271, 16027192, 5759075, 1000, 1.2470091134702573E-4, 2.813962206017491E-5, 4.496422225243999E-5, 4.008211560396814E-5, 0.01310115639504591, 0.004951239988416963, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.31049693354666963, 0.3921448648259432, 17.500665079663012, 22.102620672088005, 16603.55859375, 48.903617417616715, 1.3022666666666667, 3515850, 10484762, 3763047, 1000, 0.0022889507914001543, 2.4129976625979004E-4, 5.58532441543548E-4, 6.477678836154642E-4, 0.018910006774685455, 0.03146131330384281, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.3184058798230789, 0.3731034009828881, 17.94644023864918, 21.029378893055323, 16603.55859375, 32.81615936631666, 0.99275, 2408703, 7178170, 2585307, 1000, 8.559550813589704E-5, 1.080873088518622E-5, 2.465210865909154E-5, 1.8349450871289028E-5, 0.003554660775622152, 8.017220993724967E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.32265515309922893, 0.33865795273264293, 18.18594375834075, 19.087916069378846, 16603.55859375, 25.601622073433358, 0.7455666666666667, 1909457, 5685967, 2042297, 1000, 0.0033053336055658598, 1.6015753154361906E-4, 0.0010482078423992643, 6.392546183241113E-4, 0.014313299935755846, 0.015789157114413296, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.30901105040926025, 0.36697292695622497, 17.41691564343416, 20.683844489559906, 16603.55859375, 20.064917393866647, 0.6208833333333333, 1532586, 4561021, 1638854, 1000, 7.703620780642971E-5, 4.3440044007622935E-5, 7.146709601520527E-5, 6.638479305559765E-5, 0.0010350246853914296, 1.6494374531356244E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.30943648394829765, 0.3738073152621224, 17.440894527203813, 21.069053900163954, 16603.55859375, 15.654006085149982, 0.5110166666666667, 1211121, 3603278, 1300148, 1000, 3.376221650685572E-5, 1.7412792714632064E-5, 2.7844047282275076E-5, 2.49694901250076E-5, 0.002617620017018377, 1.922013220504316E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.3112706950673553, 0.37675407956934687, 17.54427691527882, 21.23514357654296, 16603.55859375, 13.763994263550055, 0.46503333333333335, 1079772, 3205057, 1149431, 1000, 0.001472923575423623, 3.3552758409401026E-4, 7.679771860379542E-4, 9.362318033836663E-4, 0.007667073059827936, 0.007676900442709619, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.32048815927376106, 0.40204737045011785, 18.063804603096848, 22.660759628240086, 16603.55859375, 11.683839966899983, 0.4073833333333333, 911471, 2705102, 972330, 1000, 0.0018891437882795571, 4.6113031393311006E-4, 0.0010551719697582693, 0.0014720174297446836, 0.023452975366521838, 0.012308777271823123, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.31842899402945846, 0.37334671887901855, 17.94774303407396, 21.04309311869816, 16603.55859375, 11.758813536516687, 0.39826666666666666, 916962, 2725466, 982697, 1000, 5.222758425561883E-5, 2.0823568448133522E-5, 4.530060958114515E-5, 3.8288445427684486E-5, 0.0022461046723203423, 2.9476769609842736E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.327935658456869, 0.40397677569539575, 18.483571031692016, 22.769507481608105, 16603.55859375, 10.480201920400013, 0.3602, 812790, 2415779, 872533, 1000, 0.0012452949154995049, 3.763593594651522E-4, 9.3495338002017E-4, 0.0010274699892268326, 0.006572553876972511, 0.005393166963025199, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.3224929192712798, 0.31891445755720177, 18.176799707044978, 17.975105412537356, 16603.55859375, 10.108468762400005, 0.34118333333333334, 790795, 2350334, 845619, 1000, 0.0018681083216097517, 3.4020892571973046E-4, 0.0010711274153044523, 9.349626370950156E-4, 0.015532666276110689, 0.012832603201467035, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.32907899020001224, 0.38897816782700995, 18.548013104221177, 21.924134839863914, 16603.55859375, 8.970693455366659, 0.3221833333333333, 711852, 2116786, 764272, 1000, 3.043229915099415E-5, 7.248967176673524E-6, 1.85210717919645E-5, 1.2777143662958216E-5, 0.002645741967135096, 2.3805718242475267E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3129819301731846, 0.3580622062391518, 17.640727956252398, 20.18160590991715, 16603.55859375, 9.06944318436668, 0.3065333333333333, 710036, 2113241, 761764, 1000, 2.9101829816278816E-5, 8.813683161687336E-6, 2.6476354734323874E-5, 1.4627187303520329E-5, 0.0026840216697851535, 2.123612510957917E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.3087327846148757, 0.3876626724883536, 17.401231635173517, 21.849989040507023, 16603.55859375, 8.744590174266673, 0.2968, 695337, 2070043, 745258, 1000, 9.58535207789348E-5, 1.187896912234094E-5, 5.03355024380431E-5, 3.3480691560081646E-5, 0.001668151791775527, 2.2380510677229436E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.30961658198412384, 0.3610239480555767, 17.4510454661213, 20.348539769745084, 16603.55859375, 8.143075151499987, 0.28763333333333335, 647300, 1926478, 693854, 1000, 2.3065740959798326E-5, 6.424801135927282E-6, 2.098123567607414E-5, 1.080494939031643E-5, 7.680786303414629E-4, 1.463490129247893E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.31532879995566127, 0.38546571528176005, 17.773005533294985, 21.726161047013594, 16603.55859375, 8.228244126933342, 0.28465, 662849, 1967112, 702971, 1000, 7.694459225603133E-4, 1.1042550941839931E-4, 8.250295771819959E-4, 4.379508137791607E-4, 0.002238977496293019, 0.002536212282701119, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3146731314717063, 0.3685435280800798, 17.736049823588232, 20.772368920150438, 16603.55859375, 7.72011624296667, 0.2721, 622554, 1846364, 659546, 1000, 6.632556367960486E-4, 8.209488142343525E-5, 6.526105714248229E-4, 4.048480345617951E-4, 0.026090136074450182, 0.0013830657725548577, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.322692185268798, 0.39100262299657595, 18.18803101759126, 22.038240030812744, 16603.55859375, 75.57579936055005, 1.95215, 5323332, 15898150, 5712699, 1000, 1.1422386644752855E-4, 2.979042419928798E-5, 4.0144563647288084E-5, 3.3838958100655545E-5, 0.01645987580012582, 0.00394155151994226, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.3236349945427167, 0.3624036454629369, 18.241170960547805, 20.426304216439245, 16603.55859375, 47.900515632483284, 1.2688833333333334, 3472684, 10355791, 3717638, 1000, 0.0010189546640578286, 5.832858207126884E-5, 1.3374176922277656E-4, 1.61683990292005E-4, 0.006605427912453859, 0.012974307417695825, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.31991898408222885, 0.3807545926742806, 18.031723950045375, 21.460626125425282, 16603.55859375, 32.9389474071167, 0.9655666666666667, 2403284, 7161290, 2578950, 1000, 9.106005844668896E-5, 1.1628873194475472E-5, 2.6842386998450204E-5, 2.08489260181172E-5, 0.004831685207079918, 9.562224929734938E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.32657095588789026, 0.3620792537108412, 18.406651745178472, 20.408020392044637, 16603.55859375, 25.323890704549974, 0.7583, 1895215, 5643118, 2027441, 1000, 0.003374334431550696, 1.5506388689817758E-4, 0.0010115170267950252, 6.390846191958944E-4, 0.01383651374893875, 0.01613546338733826, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.32451774878213824, 0.39650637367887503, 18.290925997144477, 22.34845017128875, 16603.55859375, 19.516856397533296, 0.60985, 1488603, 4429226, 1591803, 1000, 6.386719781084486E-5, 4.08058700759127E-5, 5.936339411266719E-5, 5.402273323737755E-5, 0.0026552086340356678, 4.602708480788162E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.33134521821164176, 0.3843347385330854, 18.67574543630142, 21.662415344067817, 16603.55859375, 14.62789518434998, 0.5055166666666666, 1141469, 3396294, 1227942, 1000, 3.9855020121692206E-5, 2.370526431391043E-5, 3.88287130827938E-5, 3.126449479977723E-5, 0.004566353767972124, 4.326805666140215E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.32730606284676844, 0.3957764975100164, 18.4480848779895, 22.307311863625234, 16603.55859375, 13.067273223249991, 0.4443166666666667, 1034675, 3070808, 1102413, 1000, 7.82782770470534E-4, 9.961166884613494E-5, 1.9758120032661693E-4, 2.605892599225261E-4, 0.0021313077318637188, 0.0027081500230340155, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 250.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.3253767528524207, 0.39044102487088433, 18.339342393288433, 22.006586447008125, 16603.55859375, 11.40592508918335, 0.40828333333333333, 894238, 2653845, 954475, 1000, 5.2692362924562205E-5, 2.3957869251648794E-5, 3.795314797788346E-5, 3.423522307178979E-5, 0.004768630898365216, 6.88164870797073E-4, N/A , N/A
