Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
1.0 m, 6.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.30603817756288,0.348011071196489,17.249354400833,19.6150896933386,4145.3046875,26.1132370710167,0.951716666666667,1769942,5280163,1857971,1000,1.76705136413156E-06,1.38158289090414E-06,1.38103324723657E-06,1.52925801020256E-06,1.72728395799972E-06,5.73080216769241E-07, N/A , N/A
1.0 m, 7.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.303912857562035,0.357016190041678,17.1295641243332,20.1226488731091,4104.56640625,26.0885803399666,1.02476666666667,1777297,5302565,1866478,1000,2.38354919412303E-06,2.60188398742387E-06,2.21678122402795E-06,1.89294904147467E-06,6.03352750331451E-06,6.08552623952347E-07, N/A , N/A
1.0 m, 7.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.305288812276916,0.363403150365742,17.2071176201274,20.4826397182095,4144.15625,26.4918434923833,1.06246666666667,1781121,5313673,1870515,1000,1.55422061548639E-06,1.1058977513374E-06,6.96225746114545E-06,8.48518583814548E-07,2.62127640492781E-07,3.04180333463904E-07, N/A , N/A
1.0 m, 8.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.305041360434891,0.36087793997539,17.193170391209,20.3403102568765,4117.22265625,26.0060614545167,1.10586666666667,1783132,5319673,1872903,1000,1.375696341341E-06,1.03210644188424E-06,7.53594908929502E-07,6.78369643390565E-07,4.02194325666894E-07,1.48264069484477E-07, N/A , N/A
1.0 m, 8.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.304286485613847,0.36169122717039,17.1506230743346,20.386149894166,4225.44921875,26.7306615043167,1.2371,1792619,5347940,1883391,1000,5.08274636045626E-06,5.9740535187056E-06,6.41817632905716E-06,5.41634302937215E-06,2.31993132214225E-06,2.25232427476398E-06, N/A , N/A
1.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.304386121153728,0.360098171154409,17.156238872834,20.2963598293484,4236.09375,26.8743763178166,1.1202,1800045,5369335,1890562,1000,5.95440033753147E-06,5.61473524172615E-06,7.5313013884583E-06,6.55510025858635E-06,8.34918731490129E-06,2.625736886443E-06, N/A , N/A
1.5 m, 1.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.297439503637452,0.357122297972741,16.7647038415529,20.1286294776279,4222.08203125,25.6434526298833,0.647933333333333,1710291,5104003,1793215,1000,1.09857040248433E-06,1.84861524146465E-06,1.42779992948154E-06,1.0758580309294E-06,2.88310595373706E-06,1.24861049497713E-06, N/A , N/A
1.5 m, 1.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292229346162915,0.355164098920921,16.4710416145781,20.0182587072187,4278.45703125,24.8350635359999,0.649716666666667,1718172,5127680,1801885,1000,1.54717224356652E-06,2.32507826044215E-06,1.5933389342284E-06,1.57560146107241E-06,1.32204192670798E-06,2.02243619501868E-06, N/A , N/A
1.5 m, 2.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.293747147799841,0.347936470756875,16.5565900861903,19.6108849583881,4197.92578125,25.6244446386999,0.6828,1721157,5136461,1805143,1000,6.16801971797993E-06,8.81897380594423E-06,1.39201913235221E-05,1.04419617766756E-05,2.2354900567286E-05,3.78981708696904E-06, N/A , N/A
1.5 m, 2.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292822584532266,0.358553846734721,16.5044785503179,20.209316443333,4267.9296875,25.3970603700834,0.742783333333333,1725887,5150190,1810272,1000,4.46341074789095E-06,9.8715585841633E-06,6.08550678687879E-06,4.91376903676391E-06,1.81823298964315E-05,1.00642052774643E-05, N/A , N/A
