Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 3.5 m, 1.25 m, 1.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.29078199948818617, 0.36067913722753614, 16.38946422468484, 20.329105056659674, 4095.5078125, 23.32136332356669, 0.5910833333333333, 1729674, 5161835, 1815067, 1000, 1.084877456951102E-5, 1.5261749818254177E-5, 3.633391074430074E-5, 2.4376147756660556E-5, 1.1921716362390737E-4, 8.750253835790034E-5, N/A , N/A
4.0 m, 3.5 m, 1.5 m, 1.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28921919055041023, 0.35683973865283225, 16.30137898825074, 20.112703471640067, 4095.015625, 23.312130461033334, 0.5973333333333334, 1733924, 5174150, 1819308, 1000, 1.3727282764107867E-5, 2.742646254754378E-5, 4.484494953696457E-5, 4.08226816057849E-5, 1.8761740752824444E-4, 1.1913778534146723E-4, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 1.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.288834009414745, 0.360977657750773, 16.279668867080517, 20.34593069044903, 4140.10546875, 23.144833838499963, 0.5904, 1734783, 5176697, 1820190, 1000, 8.0208988879735E-6, 1.484800178704543E-5, 2.9606148574827087E-5, 2.675590132574598E-5, 4.542616138622608E-5, 1.341302963513666E-5, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 1.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28772295931258646, 0.36392228718161024, 16.217046297825156, 20.511900037921045, 4118.625, 23.26005487926673, 0.6262666666666666, 1738271, 5186971, 1823826, 1000, 1.5306471053038022E-5, 1.539435893585749E-5, 4.8721165286700495E-5, 4.424989428491327E-5, 8.480620516454253E-5, 1.7189127697824013E-5, N/A , N/A
4.0 m, 3.5 m, 1.0 m, 1.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.29131982447460186, 0.3620737756383003, 16.419777873361568, 20.407711629211697, 4079.4296875, 22.844148556433336, 0.59905, 1724944, 5146537, 1810114, 1000, 7.283668468940345E-6, 1.1219640058463698E-5, 2.7226005427196388E-5, 1.1120551477271305E-5, 6.0687892034801355E-5, 2.1489511762090272E-5, N/A , N/A
4.0 m, 3.5 m, 1.25 m, 1.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28939184454815353, 0.36418918645906034, 16.311110355819032, 20.526943390560003, 4056.1875, 23.18261715125004, 0.6016666666666667, 1731241, 5166324, 1816674, 1000, 1.1065572211489742E-5, 1.6152708995771293E-5, 3.774175992919749E-5, 2.234194982596068E-5, 1.1515271826151897E-4, 5.518223995214675E-5, N/A , N/A
4.0 m, 3.5 m, 1.5 m, 1.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2881686792706367, 0.3553185555306063, 16.242168593288945, 20.026964407995138, 4088.3125, 23.314358723033315, 0.6158333333333333, 1737007, 5183268, 1822691, 1000, 1.6741462859424E-5, 3.4981919403930493E-5, 6.010359555498117E-5, 4.853077461950952E-5, 1.7145159599706283E-4, 1.0927338398272331E-4, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 1.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2879665367351027, 0.35881842888691706, 16.230775151259337, 20.224229194897855, 4115.71875, 23.292470675166665, 0.5994, 1736662, 5182390, 1822444, 1000, 5.2577459780485665E-6, 3.4045701350327227E-6, 1.531094524488909E-5, 1.1555278999844895E-5, 1.2306201726290232E-5, 3.564727923161906E-6, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 1.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2870462651776655, 0.36500590395330984, 16.178905510792735, 20.57297637120267, 4105.4921875, 23.53053328278339, 0.6132333333333333, 1740000, 5191927, 1825557, 1000, 1.084953902104299E-5, 1.9112739084851343E-5, 4.646222260518974E-5, 3.905207761772782E-5, 6.65275502909777E-5, 2.0898112353562203E-5, N/A , N/A
4.0 m, 3.5 m, 1.0 m, 2.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.29016116016494997, 0.3602154332137082, 16.35447160514385, 20.302969118538154, 4120.46484375, 23.158254400833307, 0.61845, 1726457, 5150873, 1811807, 1000, 8.971462445715252E-6, 1.2901215252181724E-5, 3.3480992188340186E-5, 1.4740310121797115E-5, 6.160813285878137E-5, 1.3203905091354214E-5, N/A , N/A
4.0 m, 3.5 m, 1.25 m, 2.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2880542574507476, 0.35914378962408705, 16.235719389669406, 20.242567634592714, 4117.19921875, 23.579502458616656, 0.60165, 1734782, 5176730, 1820577, 1000, 9.164383239907344E-6, 1.878235741010264E-5, 3.788692855846661E-5, 2.3388471849833688E-5, 1.2558284909158313E-4, 7.674603411348877E-5, N/A , N/A
4.0 m, 3.5 m, 1.5 m, 2.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2872055961535223, 0.35532931666050277, 16.18788594745417, 20.027570941940727, 4148.88671875, 23.36429903941666, 0.62255, 1739019, 5189157, 1824917, 1000, 1.5109056481004578E-5, 3.998292055734785E-5, 6.136206922161401E-5, 4.801452098132814E-5, 2.6033112874189197E-4, 1.375292153659525E-4, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 2.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.287341150864604, 0.3593687758106584, 16.195526272823937, 20.255248622626187, 4185.828125, 23.251379886033288, 0.5968, 1739294, 5189973, 1825119, 1000, 2.81203301420805E-6, 2.721522260325924E-6, 9.873681438513605E-6, 7.085004561560904E-6, 1.0223696218966512E-5, 3.135703621542089E-6, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 2.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2866670182916515, 0.3607917943600971, 16.15752986415164, 20.33545479648887, 4099.6640625, 23.338864151300015, 0.6186666666666667, 1744212, 5204278, 1830044, 1000, 7.276773146831158E-6, 2.3265143737465905E-5, 3.568767852363433E-5, 2.8913640071255373E-5, 5.182329157750098E-5, 3.554376189112135E-5, N/A , N/A
4.0 m, 3.5 m, 1.0 m, 2.25 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28951247689191045, 0.36178749122385084, 16.317909605723855, 20.39157566420368, 4137.52734375, 23.196439559283384, 0.58915, 1727218, 5152962, 1812638, 1000, 1.363839063146003E-5, 1.4502137377525794E-5, 5.5857108157244205E-5, 2.6295242650036984E-5, 8.85715987640007E-5, 2.0412558171743838E-5, N/A , N/A
4.0 m, 3.5 m, 1.25 m, 2.25 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.287920982238715, 0.35880164167127243, 16.228207544632607, 20.223283010227814, 4142.88671875, 23.3432921705667, 0.5925166666666667, 1735671, 5179257, 1821590, 1000, 1.1177511163074542E-5, 2.4142854410928147E-5, 4.9324849732077444E-5, 2.983895615871325E-5, 1.391075424935282E-4, 5.5570207177549826E-5, N/A , N/A
4.0 m, 3.5 m, 1.5 m, 2.25 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28650537182960045, 0.3532999341509001, 16.148418918799127, 19.913188029319322, 4181.265625, 23.47355607151665, 0.59275, 1739783, 5191204, 1825648, 1000, 1.2134188636963281E-5, 2.836964244418076E-5, 5.247765311684086E-5, 4.077515045572936E-5, 1.8113076362896315E-4, 8.210153711134084E-5, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 2.25 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2867313305667068, 0.3590776412480189, 16.161154723094363, 20.23883928674106, 4155.265625, 23.10866025828334, 0.6005166666666667, 1741547, 5196596, 1827613, 1000, 3.043708538247969E-6, 5.517477226078547E-6, 1.1065887694718898E-5, 8.618755519236331E-6, 1.9020996152838627E-5, 3.080536706146389E-6, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 2.25 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2859700861271715, 0.3594654335731068, 16.118248392819574, 20.260696583443824, 4081.57421875, 23.59386043238334, 0.6175833333333334, 1745253, 5207261, 1831160, 1000, 6.711367523613758E-6, 2.490534066431168E-5, 4.6374758327760036E-5, 3.419728992948342E-5, 6.795116948641183E-5, 2.3999995905276546E-5, N/A , N/A
4.0 m, 3.5 m, 1.0 m, 2.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28894439274624056, 0.35941509827247264, 16.28589044773452, 20.257859514400916, 4122.25, 23.25534655869994, 0.6156166666666667, 1729384, 5159200, 1814897, 1000, 9.00816822702748E-6, 2.010032901083434E-5, 3.863197653906298E-5, 1.9653426055918325E-5, 8.379820784958066E-5, 2.3847728343421237E-5, N/A , N/A
4.0 m, 3.5 m, 1.25 m, 2.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28693693969431683, 0.3576910751778953, 16.172743554064525, 20.160687698811095, 4156.7265625, 23.29128218468336, 0.59425, 1737808, 5185516, 1823940, 1000, 1.0128716360511587E-5, 2.6609109932592284E-5, 4.9157433888813554E-5, 3.1968971094563076E-5, 2.237224935348767E-4, 7.411217445300624E-5, N/A , N/A
