Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 200.0 mm, 5.0 mm, 50.0 mm, 20.0 mm,0.329461263527788,0.406783974652637,18.5695593314314,22.9277307793441,13627.7265625,15.6198046992167,0.437216666666667,1135067,3380181,1221231,1000,0.000563875276574182,8.93743126214368E-05,0.000174689929057447,0.000214098349936383,0.0022618914645178,0.00258486483043315, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 200.0 mm, 5.0 mm, 20.0 mm, 20.0 mm,0.328164444774134,0.413772215236769,18.4964662080389,23.3216118285449,13627.7265625,78.3832032482501,1.91873333333333,5251913,15685836,5637539,1000,7.27176639008669E-05,2.40217810868018E-05,2.17959346705217E-06,1.22104499259695E-05,0.000332967948541124,0.000305310364019721, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 100.0 mm, 5.0 mm, 20.0 mm, 20.0 mm,0.32816618729794,0.413626442116391,18.4965644226177,23.3133955588117,13593.64453125,74.1608791183167,0.958616666666667,5251913,15685836,5637539,1000,7.34797017730579E-05,2.37854364857991E-05,2.01307168148342E-06,1.11778094041979E-05,0.000151929055533202,0.000231461197958237, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 50.0 mm, 100.0 mm, 5.0 mm, 20.0 mm, 20.0 mm,0.318975640994914,0.449341913421328,17.9785539195471,25.3264412089906,13797.8828125,93.2067101563165,2.10151666666667,6394020,19111165,6842341,1000,0.000868222191725437,0.000326452962795167,0.000762841006221028,0.00103282039738535,0.0179595860681372,0.0504876232899388, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 50.0 mm, 200.0 mm, 5.0 mm, 50.0 mm, 20.0 mm,0.319048955966606,0.370380236337227,17.9826862011456,20.8758920554362,13640.4375,25.9141872799667,0.649016666666667,1914112,5716678,2049103,1000,0.000660732869730163,0.000381808925323203,0.000865424650859223,0.00127623539633888,0.00741304023544186,0.00907165611952877, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 50.0 mm, 200.0 mm, 5.0 mm, 20.0 mm, 20.0 mm,0.321023898042729,0.458817897404917,18.0940006654502,25.8605399522625,13764.46484375,92.2708016847666,2.12741666666667,6409382,19156737,6858002,1000,0.000924950243464951,0.000327273813311607,0.000715002280438398,0.0010583280949319,0.0174473107875346,0.0519490208807602, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 50.0 mm, 100.0 mm, 5.0 mm, 20.0 mm, 20.0 mm,0.32439697275404,0.466998926148951,18.2841186487006,26.3216506061457,13541.390625,93.2462609170334,1.03816666666667,6409382,19156737,6858002,1000,0.000946954899667118,0.000359130789896657,0.000789433165468395,0.00115901868846388,0.0202066520001728,0.0607869972677069, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 20.0 mm, 100.0 mm, 5.0 mm, 20.0 mm, 20.0 mm,0.296901066416013,0.352580867950723,16.7343556852243,19.8726590083217,17220.453125,205.076427136483,3.9673,13252465,39673178,13927809,1000,0.000299601096757519,0.000326748045074856,0.000534291989766984,0.000751791148078446,0.00914503756165034,0.0335076835151314, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 50.0 mm, 100.0 mm, 5.0 mm, 50.0 mm, 20.0 mm,0.321678996293112,0.415391906251251,18.13092423485,23.4129031326271,12096.33984375,27.05067262475,0.82205,1914112,5716678,2049103,1000,0.000600157558773644,0.000403042011462439,0.00086993899140472,0.00140600408237529,0.019197201748312,0.00893466378687612, N/A , N/A
